name,platform,file,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,pitch_min,pitch_max,randomize_type,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold,doppler,isbig
grenade_explode_trail_l,,SFX/Weapon/Gren/Gen_Gren/gren_trail/gren_trail_01.wav,2,0.4,0.6,500,2000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,grenade_explode_trail_r,,50,,,,,,,,,yes,,left_player,10,90,90,0.25,1,,yes
grenade_explode_trail_l,,SFX/Weapon/Gren/Gen_Gren/gren_trail/gren_trail_02.wav,3,0.4,0.6,500,2000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,grenade_explode_trail_r,,50,,,,,,,,,yes,,left_player,10,90,90,0.25,1,,yes
grenade_explode_trail_l,,SFX/Weapon/Gren/Gen_Gren/gren_trail/gren_trail_03.wav,4,0.4,0.6,500,2000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,grenade_explode_trail_r,,50,,,,,,,,,yes,,left_player,10,90,90,0.25,1,,yes
grenade_explode_trail_r,,SFX/Weapon/Gren/Gen_Gren/gren_trail/gren_trail_00.wav,1,0.4,0.6,500,2000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,grenade_explode_dist,,50,,,,,,,,,yes,,right_player,10,90,90,0.25,1,,yes
grenade_explode_trail_r,,SFX/Weapon/Gren/Gen_Gren/gren_trail/gren_trail_01.wav,2,0.4,0.6,500,2000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,grenade_explode_dist,,50,,,,,,,,,yes,,right_player,10,90,90,0.25,1,,yes
grenade_explode_trail_r,,SFX/Weapon/Gren/Gen_Gren/gren_trail/gren_trail_02.wav,3,0.4,0.6,500,2000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,grenade_explode_dist,,50,,,,,,,,,yes,,right_player,10,90,90,0.25,1,,yes
grenade_explode_trail_r,,SFX/Weapon/Gren/Gen_Gren/gren_trail/gren_trail_03.wav,4,0.4,0.6,500,2000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,grenade_explode_dist,,50,,,,,,,,,yes,,right_player,10,90,90,0.25,1,,yes
grenade_explode_dist,,SFX/Destruction/explosion_dist/explosion_dist_00.wav,1,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,grenade_explode_distR,,,,0.4,,,,,,,yes,,left_player,10,40,60,0.55,1,,yes
grenade_explode_dist,,SFX/Destruction/explosion_dist/explosion_dist_01.wav,2,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,grenade_explode_distR,,,,0.4,,,,,,,yes,,left_player,10,40,60,0.55,1,,yes
grenade_explode_dist,,SFX/Destruction/explosion_dist/explosion_dist_02.wav,3,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,grenade_explode_distR,,,,0.4,,,,,,,yes,,left_player,10,40,60,0.55,1,,yes
grenade_explode_dist,,SFX/Destruction/explosion_dist/explosion_dist_03.wav,4,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,grenade_explode_distR,,,,0.4,,,,,,,yes,,left_player,10,40,60,0.55,1,,yes
grenade_explode_distR,,SFX/Destruction/explosion_dist/explosion_dist_00.wav,1,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,,,,,0.4,,,,,,,yes,,right_player,10,40,60,0.55,1,,yes
grenade_explode_distR,,SFX/Destruction/explosion_dist/explosion_dist_01.wav,2,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,,,,,0.4,,,,,,,yes,,right_player,10,40,60,0.55,1,,yes
grenade_explode_distR,,SFX/Destruction/explosion_dist/explosion_dist_02.wav,3,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,,,,,0.4,,,,,,,yes,,right_player,10,40,60,0.55,1,,yes
grenade_explode_distR,,SFX/Destruction/explosion_dist/explosion_dist_03.wav,4,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,,,,,0.4,,,,,,,yes,,right_player,10,40,60,0.55,1,,yes
#Rifle Grenade Explo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rifle_grenade_explode,,SFX/Destruction/explosion_main_##,,0.8,0.9,500,4000,,,,,hvy_wpn,,,,,,,0.9,1.1,,3d,,,,,all_sp,,,rifle_grenadeR,,,,0.05,0.25,,,,,,,,left_player,,90,95,0.25,1,,yes
rifle_grenadeR,,SFX/Destruction/explosion_main_##,,0.8,1,500,4000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_sp,,,rifle_grenade_dist,,,,0.5,,,,,,,yes,,right_player,10,90,90,0.25,1,,yes
rifle_grenade_dist,,SFX/Destruction/explosion_dist_##,,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_sp,,,rifle_grenade_distR,,,,0.4,,,,,,,yes,,left_player,10,40,60,0.55,1,,yes
rifle_grenade_distR,,SFX/Destruction/explosion_dist_##,,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_sp,,,bomb_far_falloff_glo,,,,0.4,,,,,,,yes,,right_player,10,40,60,0.55,1,,yes
#for mp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rifle_grenade_explode,,SFX/Destruction/explosion_main/explosion_main_00.wav,1,0.8,0.9,500,4000,,,,,hvy_wpn,,,,,,,0.9,1.1,,3d,,,,,all_mp,,,rifle_grenadeR,,,,0.05,0.25,,,,,,,,left_player,,90,95,0.25,1,,yes
rifle_grenade_explode,,SFX/Destruction/explosion_main/explosion_main_01.wav,2,0.8,0.9,500,4000,,,,,hvy_wpn,,,,,,,0.9,1.1,,3d,,,,,all_mp,,,rifle_grenadeR,,,,0.05,0.25,,,,,,,,left_player,,90,95,0.25,1,,yes
rifle_grenade_explode,,SFX/Destruction/explosion_main/explosion_main_02.wav,3,0.8,0.9,500,4000,,,,,hvy_wpn,,,,,,,0.9,1.1,,3d,,,,,all_mp,,,rifle_grenadeR,,,,0.05,0.25,,,,,,,,left_player,,90,95,0.25,1,,yes
rifle_grenade_explode,,SFX/Destruction/explosion_main/explosion_main_03.wav,4,0.8,0.9,500,4000,,,,,hvy_wpn,,,,,,,0.9,1.1,,3d,,,,,all_mp,,,rifle_grenadeR,,,,0.05,0.25,,,,,,,,left_player,,90,95,0.25,1,,yes
rifle_grenadeR,,SFX/Destruction/explosion_main/explosion_main_00.wav,1,0.8,1,500,4000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,rifle_grenade_dist,,,,0.5,,,,,,,yes,,right_player,10,90,90,0.25,1,,yes
rifle_grenadeR,,SFX/Destruction/explosion_main/explosion_main_01.wav,2,0.8,1,500,4000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,rifle_grenade_dist,,,,0.5,,,,,,,yes,,right_player,10,90,90,0.25,1,,yes
rifle_grenadeR,,SFX/Destruction/explosion_main/explosion_main_02.wav,3,0.8,1,500,4000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,rifle_grenade_dist,,,,0.5,,,,,,,yes,,right_player,10,90,90,0.25,1,,yes
rifle_grenadeR,,SFX/Destruction/explosion_main/explosion_main_03.wav,4,0.8,1,500,4000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_mp,,,rifle_grenade_dist,,,,0.5,,,,,,,yes,,right_player,10,90,90,0.25,1,,yes
rifle_grenade_dist,,SFX/Destruction/explosion_dist/explosion_dist_00.wav,1,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,rifle_grenade_distR,,,,0.4,,,,,,,yes,,left_player,10,40,60,0.55,1,,yes
rifle_grenade_dist,,SFX/Destruction/explosion_dist/explosion_dist_01.wav,2,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,rifle_grenade_distR,,,,0.4,,,,,,,yes,,left_player,10,40,60,0.55,1,,yes
rifle_grenade_dist,,SFX/Destruction/explosion_dist/explosion_dist_02.wav,3,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,rifle_grenade_distR,,,,0.4,,,,,,,yes,,left_player,10,40,60,0.55,1,,yes
rifle_grenade_dist,,SFX/Destruction/explosion_dist/explosion_dist_03.wav,4,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,rifle_grenade_distR,,,,0.4,,,,,,,yes,,left_player,10,40,60,0.55,1,,yes
rifle_grenade_distR,,SFX/Destruction/explosion_dist/explosion_dist_00.wav,1,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,bomb_far_falloff_glo,,,,0.4,,,,,,,yes,,right_player,10,40,60,0.55,1,,yes
rifle_grenade_distR,,SFX/Destruction/explosion_dist/explosion_dist_01.wav,2,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,bomb_far_falloff_glo,,,,0.4,,,,,,,yes,,right_player,10,40,60,0.55,1,,yes
rifle_grenade_distR,,SFX/Destruction/explosion_dist/explosion_dist_02.wav,3,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,bomb_far_falloff_glo,,,,0.4,,,,,,,yes,,right_player,10,40,60,0.55,1,,yes
rifle_grenade_distR,,SFX/Destruction/explosion_dist/explosion_dist_03.wav,4,0.9,1,3000,12000,3,priority,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,all_mp,,,bomb_far_falloff_glo,,,,0.4,,,,,,,yes,,right_player,10,40,60,0.55,1,,yes
#Explo SMOKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke_grenade_explode,,SFX/Weapon/Gren/Smoke/Fire/explo_##,,0.8,1,500,1000,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,smoke_hiss,,,,0.5,,,,,,,yes,,,,90,90,0.25,1,,
smoke_hiss,,Stream/weapon/smoke_grenade/hiss/smoke_hiss.wav,,0.8,1,500,1000,,,,,explosion,,,,2500,,,0.9,1,pitch,3d,streamed,,,,all_sp all_mp,,,smoke_explode_distL,,,,,,,,,0.2,,yes,,,,90,90,0.25,1,,
smoke_explode_distL,,SFX/Weapon/Gren/Smoke/Fire/dist/dist_smokeL.wav,,0.8,1,500,5000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_sp all_mp,,,smoke_explode_distR,,,,0.5,,,,,,,yes,,left_player,2,90,90,0.25,1,,
smoke_explode_distR,,SFX/Weapon/Gren/Smoke/Fire/dist/dist_smokeR.wav,,0.8,1,500,5000,3,priority,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,all_sp all_mp,,,,,,,0.5,,,,,,,yes,,right_player,2,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Material based explos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grenade_explode_wood,,SFX/weapon/gren/grenade_wood_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_carpet,,SFX/weapon/gren/Grenade_Wood_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_plaster,,SFX/weapon/gren/Grenade_Wood_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grenade_explode_rock,,SFX/weapon/gren/Grenade_rock_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_asphalt,,SFX/weapon/gren/Grenade_rock_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_brick,,SFX/weapon/gren/Grenade_rock_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_ceramic,,SFX/weapon/gren/Grenade_rock_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_concrete,,SFX/weapon/gren/Grenade_rock_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grenade_explode_dirt,,SFX/weapon/gren/Grenade_dirt_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_bark,,SFX/weapon/gren/Grenade_dirt_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_foliage,,SFX/weapon/gren/Grenade_dirt_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_grass,,SFX/weapon/gren/Grenade_dirt_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_gravel,,SFX/weapon/gren/Grenade_dirt_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_ice,,SFX/weapon/gren/Grenade_dirt_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_mud,,SFX/weapon/gren/Grenade_dirt_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_sand,,SFX/weapon/gren/Grenade_dirt_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_snow,,SFX/weapon/gren/Grenade_dirt_##,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grenade_explode_cloth,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_cushion,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_default,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_flesh,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_fruit,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_glass,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_metal,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_paintedmetal,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
#grenade_explode_paper,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_plastic,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
grenade_explode_rubber,,SFX/null.wav,,0.9,1,50,500,3,priority,,,explosion,,curve5,,,,,0.9,1,,3d,,,,,all_sp all_mp,,,grenade_explode,,50,,0.5,,,,,,,,,,,80,95,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grenade_explode_water,,SFX/Weapon/Gren/grenade_water_##,,0.9,1,500,2000,3,priority,,,full_vol,,curve5,,4000,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode_water_2,,50,,0.5,,,,,0.1,0.2,,,,,80,95,0.25,1,,yes
grenade_explode_water_2,,SFX/Destruction/Explosion_Debris/water_##,,0.9,1,500,2000,3,priority,,,full_vol,,curve5,,4000,,,0.9,1,,3d,,,,,all_sp,,,grenade_explode,,,,0.5,,,,,0.1,0.2,,,,,80,95,0.25,1,,yes
#Material based bounce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grenade_bounce_wood,,SFX/Weapon/Gren/bounce/wood_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_rock,,SFX/Weapon/Gren/bounce/metal_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_dirt,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_default,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_bark,,SFX/Weapon/Gren/bounce/wood_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_brick,,SFX/Weapon/Gren/bounce/earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_carpet,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_cloth,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_concrete,,SFX/Weapon/Gren/bounce/metal_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
#grenade_bounce_flesh,,SFX/null.wav,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_foliage,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_glass,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_grass,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_gravel,,SFX/Weapon/Gren/bounce/metal_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_ice,,SFX/Weapon/Gren/bounce/metal_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_metal,,SFX/Weapon/Gren/bounce/metal_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_mud,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_paper,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_plaster,,SFX/Weapon/Gren/bounce/metal_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_sand,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_snow,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_water,,SFX/Weapon/gren/bounce/water_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
#grenade_bounce_water_2,,SFX/Destruction/Explosion_Debris/water_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_asphalt,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_ceramic,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
#grenade_bounce_plastic,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_rubber,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
grenade_bounce_cushion,,SFX/Weapon/Gren/bounce/Earth_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
#grenade_bounce_fruit,,SFX/null.wav,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
#grenade_bounce_paintedmetal,,SFX/weapon/gren/gen_gren/Fire_##,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
#Sticky_gren bounce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sticky_gren_bounce_wood,,SFX\Weapon\gren\sticky_gren_splat.wav,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
sticky_gren_bounce_rock,,SFX\Weapon\gren\sticky_gren_splat.wav,,0.65,0.85,500,1300,,,,,projectile,,,,,,,0.9,1.05,,3d,,,,,all_sp all_mp,,,,,,,,,,,,,,,,,,80,95,0.25,1,,
